idx,name,address,latitude,longitude,is_shown_user,input_wastes,devices,display_devices,reg_at
121,박수근광장,"강원특별자치도 양구군 양구읍 상리 206-64"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665740481490_강원도 양구군_박수근광장.jpg",38.1042428757915,127.987807043667,true,"['캔', '투명 페트']","['NCAG2104007', 'NCAG2104008', 'SNBP2210001', 'SNBP2210002']","['NCAG2104007', 'NCAG2104008', 'SNBP2210001', 'SNBP2210002']",2021-04-06 06:41:38
122,원주시청 어린이집 맞은편 야외화장실 옆,"강원특별자치도 원주시 무실동 1"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665119840567_강원도 원주시_원주시청.jpg",37.33976658303866,127.91878003912272,true,"['캔', '투명 페트']",['NCAG2104009'],['NCAG2104009'],2021-04-06 06:42:19
123,원주시립중앙도서관,"강원특별자치도 원주시 단구동 1703"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""",37.32609820598522,127.95353556686499,true,"['캔', '투명 페트']",['NCAG2104010'],['NCAG2104010'],2021-04-06 06:42:37
124,젊음의광장,"강원특별자치도 원주시 단구로 170"",""region_1"":""강원특별자치도"",""region_2"":""원주시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1694671567303_wjfadma.jpg",37.33541814369496,127.94663483283344,true,"['캔', '투명 페트']","['NCAG2104011', 'NCAG2104012', 'SNBP2312002', 'SNBP2312003']","['NCAG2104011', 'NCAG2104012', 'SNBP2312002', 'SNBP2312003']",2021-04-15 00:15:29
125,기후변화홍보관,"강원특별자치도 원주시 행구동 1029"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665119753617_강원도 원주시_기후변화홍보관.jpg",37.34261439191699,127.99660435694028,true,"['캔', '투명 페트']","['NCAG2104013', 'NCAG2104014']","['NCAG2104013', 'NCAG2104014']",2021-04-15 00:16:17
127,자원순환교실,"강원특별자치도 삼척시 미로면 강원남부로 3920"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665119488013_강원도 삼척시_자원순환창고.png",37.411284842501225,129.10683370545314,true,"['캔', '투명 페트']",['NCNW2101001'],['NCNW2101001'],2021-05-03 04:31:14
128,군위 동부 제1호 어린이공원,"대구광역시 군위군 군위읍 동부리 376-3"",""region_1"":""대구광역시"",""region_2"":""군위군"",""region_3"":""군위읍 동부리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665022950133_경상북도 군위군_동부어린이공원 - 편집.jpg",36.23777645311623,128.5707875563465,true,"['캔', '투명 페트']",['NCAG2104016'],['NCAG2104016'],2021-05-24 05:54:28
129,LH천년나무아파트,"대구광역시 군위군 군위읍 동산새길 50"",""region_1"":""대구광역시"",""region_2"":""군위군"",""region_3"":""군위읍"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665022922450_경상북도 군위군_LH천년나무아파트 - 편집.jpg",36.231854277857465,128.5688783761987,true,"['캔', '투명 페트']",['NCAG2104017'],['NCAG2104017'],2021-05-24 05:54:44
131,남원읍사무소,"제주특별자치도 서귀포시 남원읍 태위로 695"",""region_1"":""제주특별자치도"",""region_2"":"""",""image_url"":""",33.279884789306365,126.72066566768895,true,['투명 페트'],['NCAG2104027'],['NCAG2104027'],2021-05-24 08:44:37
132,조천읍사무소,"제주특별자치도 제주시 조천읍 신북로 194"",""region_1"":""제주특별자치도"",""region_2"":"""",""image_url"":""",33.53440130090102,126.63413223748915,true,['투명 페트'],['NCAG2104028'],['NCAG2104028'],2021-05-24 08:44:58
134,석사동행정복지센터,"강원특별자치도 춘천시 후석로 48"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665117983656_강원도 춘천시_석사동행정복지센터.png",37.85852767425313,127.74235406232064,true,"['캔', '투명 페트']",['NCAG2106001'],['NCAG2106001'],2021-06-14 07:36:29
135,후평3동행정복지센터,"강원특별자치도 춘천시 후만로 83"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665117956856_강원도 춘천시_후평동행정복지센터.jpg",37.87651827786371,127.7538517493855,true,"['캔', '투명 페트']",['NCAG2106002'],['NCAG2106002'],2021-06-14 07:36:52
136,소양동행정복지센터,"강원특별자치도 춘천시 금강로 17"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665117881007_강원도 춘천시_소양동행정복지센터.jpg",37.8822401631646,127.724715265465,true,"['캔', '투명 페트']",['NCAG2106004'],['NCAG2106004'],2021-06-14 07:45:18
137,근화동행정복지센터,"강원특별자치도 춘천시 영서로 2487"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665117842325_강원도 춘천시_근화동행정복지센터.png",37.88071481861263,127.71217875808209,true,"['캔', '투명 페트']",['NCAG2106005'],['NCAG2106005'],2021-06-14 07:45:35
138,퇴계동행정복지센터,"강원특별자치도 춘천시 퇴계로 46"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665117788862_강원도 춘천시_퇴계동 행정복지센터.jpg",37.864489878019,127.726200566684,true,"['캔', '투명 페트']",['NCAG2106006'],['NCAG2106006'],2021-06-14 07:45:53
140,창5동주민센터,"서울특별시 도봉구 도봉로136나길 20"",""region_1"":""서울특별시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1670916410769_그림1.jpg",37.656304313928885,127.04358528103484,true,"['캔', '투명 페트']",['NCAG2106007'],['NCAG2106007'],2021-06-25 06:51:33
141,순천업사이클센터더새롬,"전라남도 순천시 팔마1길 9-19"",""region_1"":""전라남도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665017450488_전라남도 순천시_업사이클센터 더새롬.png",34.9324564123273,127.512681515524,true,"['캔', '투명 페트']","['NCAG2106008', 'NCAG2106009']","['NCAG2106008', 'NCAG2106009']",2021-07-08 01:28:50
142,순천만 국가정원 지구동문,"전라남도 순천시 국가정원1호길 152-55"",""region_1"":""전라남도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665017498170_전라남도 순천시_순천만국가정원 동문.png",34.9290883462236,127.509372763127,true,"['캔', '투명 페트']","['NCAG2106010', 'NCAG2106011']","['NCAG2106010', 'NCAG2106011']",2021-07-08 02:46:48
143,[기부형] 대청댐 물문화관,"대전광역시 대덕구 대청로 618-136"",""region_1"":""대전광역시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665122008319_K-water_대청댐물문화관.jpg",36.4744377880216,127.481556455353,true,['투명 페트'],['NCAG2106013'],['NCAG2106013'],2021-07-09 05:11:47
145,순천시 재활용도움센터,"전라남도 순천시 백연길 111"",""region_1"":""전라남도"",""region_2"":"""",""image_url"":""",34.9521043667346,127.533271804087,true,"['캔', '투명 페트']","['NCAG2106016', 'NCAG2106017']","['NCAG2106016', 'NCAG2106017']",2021-07-09 07:32:06
146,성산스포츠파크,"경상남도 창원시 성산구 중앙동 1"",""region_1"":""경상남도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664958326670_경상남도 창원시_성산스포츠파크.jpg",35.2343556762819,128.6668468398334,true,"['캔', '투명 페트']","['NCAG2106018', 'NCAG2106019']","['NCAG2106018', 'NCAG2106019']",2021-07-21 02:14:34
147,의창스포츠센터,"경상남도 창원시 의창구 도계동 467"",""region_1"":""경상남도"",""region_2"":""창원시 의창구"",""region_3"":""도계동"",""image_url"":""",35.2564835183925,128.63393178372783,true,"['캔', '투명 페트']","['NCAG2106020', 'NCAG2106021']","['NCAG2106020', 'NCAG2106021']",2021-07-22 23:07:37
148,마산야구장,"경상남도 창원시 마산합포구 산호동 31-2"",""region_1"":""경상남도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664958113147_경상남도 창원시_마산야구장.jpg",35.220522780675815,128.58252670985718,true,"['캔', '투명 페트']","['NCAG2106022', 'NCAG2106023']","['NCAG2106022', 'NCAG2106023']",2021-07-22 23:08:34
149,합포스포츠센터,"경상남도 창원시 마산합포구 드림베이대로 56"",""region_1"":""경상남도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664958091651_경상남도 창원시_합포츠센터.jpg",35.1765942142606,128.567454571877,true,"['캔', '투명 페트']","['NCAG2106024', 'NCAG2106025']","['NCAG2106024', 'NCAG2106025']",2021-07-22 23:09:20
150,진해루,"경상남도 창원시 진해구 경화동 1007-15"",""region_1"":""경상남도"",""region_2"":""창원시 진해구"",""region_3"":""경화동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664958057794_경상남도 창원시_진해루.jpg",35.146952866270915,128.6829554686016,true,"['캔', '투명 페트']","['NCAG2106026', 'NCAG2106027']","['NCAG2106026', 'NCAG2106027']",2021-07-22 23:10:06
151,중앙동주민센터,"서울특별시 관악구 양녕로6다길 7"",""region_1"":""서울특별시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664959675914_서울시 관악구_중앙동주민센터.png",37.4841881538571,126.949789748222,true,"['캔', '투명 페트']",['NCAG2106028'],['NCAG2106028'],2021-07-22 23:10:41
152,신원동주민센터,"서울특별시 관악구 신원로3길 13"",""region_1"":""서울특별시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664959631004_서울시 관악구_신원동주민센터.jpg",37.48157075665021,126.92732837671659,true,"['캔', '투명 페트']",['NCAG2106029'],['NCAG2106029'],2021-07-22 23:11:04
153,계양고등학교(포인트 적립 불가),"인천광역시 계양구 계양문화로 177"",""region_1"":""인천광역시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665659170254_수퍼루키_계양고등학교 1.png",37.5419168272076,126.743844678586,true,"['캔', '투명 페트']",['NCRK2101004'],['NCRK2101004'],2021-07-26 00:26:17
154,중앙공원 인라인스케이트장,"경기도 안양시 동안구 시민대로 지하 238"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664956341908_안양시 동안구_중앙공원 인라인스케이트장 1.png",37.39208134050094,126.95771437376142,true,"['캔', '투명 페트']","['SNBC2107001', 'SNBP2107001']","['SNBC2107001', 'SNBP2107001']",2021-07-26 05:20:54
155,중앙공원 관리사무소,"경기도 안양시 동안구 평촌동 895"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664955764282_안양시 동안구_중앙공원 관리사무소.jpg",37.390555255372924,126.9610578110261,true,"['캔', '투명 페트']","['SNBC2107002', 'SNBP2107002']","['SNBC2107002', 'SNBP2107002']",2021-07-26 05:21:32
156,중앙공원 음수대,"경기도 안양시 동안구 평촌동 895"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664955733620_안양시 동안구_중앙공원 음수대.jpg",37.38946413010487,126.9584498456565,true,"['캔', '투명 페트']","['SNBC2107003', 'SNBP2107003']","['SNBC2107003', 'SNBP2107003']",2021-07-26 05:22:05
157,중앙공원 화장실,"경기도 안양시 동안구 평촌동 895"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664955633888_안양시 동안구_중앙공원 화장실.jpg",37.38921153298837,126.95757483191429,true,"['캔', '투명 페트']","['SNBC2107004', 'SNBP2107004']","['SNBC2107004', 'SNBP2107004']",2021-07-26 05:22:25
158,동안청소년수련관,"경기도 안양시 동안구 비산동 1126"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664958139154_안양시 동안구-동안청소년수련관.jpg",37.39167241727149,126.94894020072967,true,"['캔', '투명 페트']","['SNBC2107005', 'SNBP2107005', 'SNBP2107006', 'SNBP2107007']","['SNBC2107005', 'SNBP2107005', 'SNBP2107006', 'SNBP2107007']",2021-07-26 05:22:39
159,평촌미관광장,"경기도 안양시 동안구 관양동 1608-1"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664954830261_안양시_평촌미관광장.jpg",37.394214217439306,126.96360250079702,true,"['캔', '투명 페트']","['SNBC2107006', 'SNBP2107008', 'SNBP2107009', 'SNBP2107010']","['SNBC2107006', 'SNBP2107008', 'SNBP2107009', 'SNBP2107010']",2021-07-26 05:23:06
160,종합운동장 빙상장 입구,"경기도 안양시 동안구 평촌대로 389"",""region_1"":""경기도"",""region_2"":""안양시 동안구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664956499377_경기도 안양시_종합운동자아 빙상장.jpg",37.40423488688662,126.94888367568242,true,"['캔', '투명 페트']","['SNBC2107007', 'SNBP2107011']","['SNBC2107007', 'SNBP2107011']",2021-07-26 05:23:29
161,안양시청,"경기도 안양시 동안구 관양동 1590"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664957879967_안양시 동안구_안양시청.jpg",37.39446646506174,126.95679547062086,true,"['캔', '투명 페트']","['SNBC2107008', 'SNBP2107012']","['SNBC2107008', 'SNBP2107012']",2021-07-26 05:23:44
162,어린이교통공원,"경기도 안양시 동안구 호계동 1112"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664954055067_경기도 안양시_어린이교통공원.jpg",37.379871834898516,126.96250292529075,true,"['캔', '투명 페트']","['SNBC2107009', 'SNBP2107014', 'SNBP2107015']","['SNBC2107009', 'SNBP2107014', 'SNBP2107015']",2021-07-26 05:24:01
163,석수역,"경기도 안양시 만안구 석수동 424-1"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664958864728_안양시 만안구_석수역 1.png",37.43361467664962,126.90214531101351,true,"['캔', '투명 페트']","['SNBC2107010', 'SNBP2107016', 'SNBP2107017', 'SNBP2107018']","['SNBC2107010', 'SNBP2107016', 'SNBP2107017', 'SNBP2107018']",2021-07-26 05:24:23
164,신기어린이공원,"경기도 안양시 동안구 동안로 26"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""",37.38194922989505,126.95742649219494,true,"['캔', '투명 페트']","['SNBC2205004', 'SNBP2107013']","['SNBC2205004', 'SNBP2107013']",2021-07-26 05:30:32
165,관악역,"경기도 안양시 만안구 석수동 104-240"",""region_1"":""경기도"",""region_2"":""안양시 만안구"",""region_3"":""석수동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664949996095_경기도 안양시_관악역(이전설치 후).jpg",37.419057575842956,126.90914566225425,true,"['캔', '투명 페트']","['SNBC2107011', 'SNBP2107019', 'SNBP2107020', 'SNBP2107021']","['SNBC2107011', 'SNBP2107019', 'SNBP2107020', 'SNBP2107021']",2021-08-05 07:22:27
